ranking,last_name,population,ratio,cumpercentage
22141,黒阪,190,2.1648918351674143e-06,98.40731166095654
22142,井並,190,2.1648918351674143e-06,98.40746455723452
22143,音丸,190,2.1648918351674143e-06,98.40761745351249
22144,﨑野,190,2.1648918351674143e-06,98.40777034979047
22145,長谷波,190,2.1648918351674143e-06,98.40792324606845
22146,竹ノ上,190,2.1648918351674143e-06,98.40807614234643
22147,岩江,190,2.1648918351674143e-06,98.40822903862441
22148,佐沼,190,2.1648918351674143e-06,98.4083819349024
22149,長徳,190,2.1648918351674143e-06,98.40853483118039
22150,水取,190,2.1648918351674143e-06,98.40868772745837
22151,浜之上,190,2.1648918351674143e-06,98.40884062373634
22152,友草,190,2.1648918351674143e-06,98.40899352001432
22153,男全,190,2.1648918351674143e-06,98.4091464162923
22154,髙原,190,2.1648918351674143e-06,98.40929931257028
22155,峯木,190,2.1648918351674143e-06,98.40945220884826
22156,重近,190,2.1648918351674143e-06,98.40960510512625
22157,棟形,190,2.1648918351674143e-06,98.40975800140424
22158,馬見新,190,2.1648918351674143e-06,98.40991089768222
22159,蚊野,190,2.1648918351674143e-06,98.41006379396019
22160,披田野,190,2.1648918351674143e-06,98.41021669023817
22161,当金,190,2.1648918351674143e-06,98.41036958651615
22162,五百旗頭,190,2.1648918351674143e-06,98.41052248279414
22163,木ノ上,190,2.1648918351674143e-06,98.41067537907212
22164,宝角,190,2.1648918351674143e-06,98.4108282753501
22165,公庄,190,2.1648918351674143e-06,98.41098117162808
22166,楠浦,190,2.1648918351674143e-06,98.41113406790608
22167,鹿末,190,2.1648918351674143e-06,98.41128696418404
22168,田浪,190,2.1648918351674143e-06,98.41143986046202
22169,四十八願,190,2.1648918351674143e-06,98.41159275674
22170,小出石,190,2.1648918351674143e-06,98.41174565301799
22171,三井所,190,2.1648918351674143e-06,98.41189854929597
22172,源口,190,2.1648918351674143e-06,98.41205144557395
22173,倉狩,190,2.1648918351674143e-06,98.41220434185193
22174,西代,190,2.1648918351674143e-06,98.41235723812993
22175,辻澤,190,2.1648918351674143e-06,98.41251013440791
22176,仁子,190,2.1648918351674143e-06,98.41266303068588
22177,飛坂,190,2.1648918351674143e-06,98.41281592696386
22178,伊豆味,190,2.1648918351674143e-06,98.41296882324184
22179,浅江,190,2.1648918351674143e-06,98.41312171951982
22180,吉野谷,190,2.1648918351674143e-06,98.4132746157978
22181,奴田原,190,2.1648918351674143e-06,98.41342751207578
22182,勝澤,190,2.1648918351674143e-06,98.41358040835377
22183,板屋越,190,2.1648918351674143e-06,98.41373330463176
22184,大明,190,2.1648918351674143e-06,98.41388620090973
22185,相吉沢,190,2.1648918351674143e-06,98.41403909718771
22186,嶽石,190,2.1648918351674143e-06,98.41419199346569
22187,強力,190,2.1648918351674143e-06,98.41434488974367
22188,札,190,2.1648918351674143e-06,98.41449778602166
22189,河嶌,190,2.1648918351674143e-06,98.41465068229964
22190,草賀,190,2.1648918351674143e-06,98.41480357857762
22191,桶矢,190,2.1648918351674143e-06,98.41495647485561
22192,行藤,190,2.1648918351674143e-06,98.41510937113358
22193,猪平,190,2.1648918351674143e-06,98.41526226741156
22194,兒嶋,190,2.1648918351674143e-06,98.41541516368954
22195,合間,190,2.1648918351674143e-06,98.41556805996753
22196,月沢,190,2.1648918351674143e-06,98.41572095624551
22197,太郎田,190,2.1648918351674143e-06,98.41587385252349
22198,前渕,190,2.1648918351674143e-06,98.41602674880147
22199,園崎,190,2.1648918351674143e-06,98.41617964507947
22200,徳持,190,2.1648918351674143e-06,98.41633254135743
22201,夷,190,2.1648918351674143e-06,98.41648543763542
22202,重金,190,2.1648918351674143e-06,98.4166383339134
22203,白木沢,190,2.1648918351674143e-06,98.41679123019138
22204,河平,190,2.1648918351674143e-06,98.41694412646936
22205,喜嶋,190,2.1648918351674143e-06,98.41709702274734
22206,幾井,190,2.1648918351674143e-06,98.41724991902532
22207,射延,190,2.1648918351674143e-06,98.41740281530332
22208,光冨,190,2.1648918351674143e-06,98.4175557115813
22209,菅瀬,190,2.1648918351674143e-06,98.41770860785927
22210,原井川,190,2.1648918351674143e-06,98.41786150413725
22211,瀬理,190,2.1648918351674143e-06,98.41801440041523
22212,橿淵,190,2.1648918351674143e-06,98.41816729669321
22213,佐野川,190,2.1648918351674143e-06,98.4183201929712
22214,埜本,190,2.1648918351674143e-06,98.41847308924918
22215,遠宮,190,2.1648918351674143e-06,98.41862598552716
22216,月輪,190,2.1648918351674143e-06,98.41877888180515
22217,部家,190,2.1648918351674143e-06,98.41893177808312
22218,伊花,190,2.1648918351674143e-06,98.4190846743611
22219,初道,190,2.1648918351674143e-06,98.41923757063908
22220,斉戸,190,2.1648918351674143e-06,98.41939046691706
22221,瀬辺,190,2.1648918351674143e-06,98.41954336319505
22222,田仁,190,2.1648918351674143e-06,98.41969625947303
22223,帯田,190,2.1648918351674143e-06,98.41984915575101
22224,綿村,190,2.1648918351674143e-06,98.420002052029
22225,大奥,190,2.1648918351674143e-06,98.42015494830697
22226,穂田,190,2.1648918351674143e-06,98.42030784458495
22227,常吉,190,2.1648918351674143e-06,98.42046074086294
22228,新舎,190,2.1648918351674143e-06,98.42061363714092
22229,須賀井,190,2.1648918351674143e-06,98.4207665334189
22230,墨岡,190,2.1648918351674143e-06,98.42091942969688
22231,宇埜,190,2.1648918351674143e-06,98.42107232597486
22232,上塘,190,2.1648918351674143e-06,98.42122522225284
22233,磯角,190,2.1648918351674143e-06,98.42137811853082
22234,慶山,190,2.1648918351674143e-06,98.4215310148088
22235,生馬,190,2.1648918351674143e-06,98.42168391108679
22236,長谷中,190,2.1648918351674143e-06,98.42183680736477
22237,植芝,190,2.1648918351674143e-06,98.42198970364275
22238,徳崎,190,2.1648918351674143e-06,98.42214259992073
22239,津司,190,2.1648918351674143e-06,98.42229549619871
22240,船守,190,2.1648918351674143e-06,98.4224483924767
22241,夏伐,190,2.1648918351674143e-06,98.42260128875469
22242,内永,190,2.1648918351674143e-06,98.42275418503266
22243,二島,190,2.1648918351674143e-06,98.42290708131064
22244,長多,190,2.1648918351674143e-06,98.42305997758862
22245,種瀬,190,2.1648918351674143e-06,98.4232128738666
22246,鈩,190,2.1648918351674143e-06,98.42336577014458
22247,南後,190,2.1648918351674143e-06,98.42351866642257
22248,小田和,190,2.1648918351674143e-06,98.42367156270055
22249,正根寺,190,2.1648918351674143e-06,98.42382445897854
22250,沖森,190,2.1648918351674143e-06,98.42397735525651
22251,軽米,190,2.1648918351674143e-06,98.42413025153449
22252,鶴居,190,2.1648918351674143e-06,98.42428314781247
22253,甫木,190,2.1648918351674143e-06,98.42443604409046
22254,那良,190,2.1648918351674143e-06,98.42458894036844
22255,安政,190,2.1648918351674143e-06,98.42474183664642
22256,鴨林,190,2.1648918351674143e-06,98.4248947329244
22257,近西,190,2.1648918351674143e-06,98.4250476292024
22258,坂浦,190,2.1648918351674143e-06,98.42520052548036
22259,北海,190,2.1648918351674143e-06,98.42535342175835
22260,鳴澤,190,2.1648918351674143e-06,98.42550631803633
22261,矢成,190,2.1648918351674143e-06,98.42565921431431
22262,安盛,190,2.1648918351674143e-06,98.42581211059229
22263,留河,190,2.1648918351674143e-06,98.42596500687027
22264,染木,190,2.1648918351674143e-06,98.42611790314825
22265,若浦,190,2.1648918351674143e-06,98.42627079942623
22266,千速,190,2.1648918351674143e-06,98.42642369570422
22267,西後,190,2.1648918351674143e-06,98.4265765919822
22268,澤上,190,2.1648918351674143e-06,98.42672948826018
22269,瀬沢,190,2.1648918351674143e-06,98.42688238453816
22270,瓦吹,190,2.1648918351674143e-06,98.42703528081614
22271,本堀,190,2.1648918351674143e-06,98.42718817709412
22272,千装,190,2.1648918351674143e-06,98.4273410733721
22273,堂岡,190,2.1648918351674143e-06,98.42749396965009
22274,棚岡,190,2.1648918351674143e-06,98.42764686592808
22275,名淵,190,2.1648918351674143e-06,98.42779976220605
22276,治村,190,2.1648918351674143e-06,98.42795265848403
22277,富口,190,2.1648918351674143e-06,98.42810555476201
22278,赤水,190,2.1648918351674143e-06,98.42825845104
22279,生武,190,2.1648918351674143e-06,98.42841134731798
22280,玉貫,190,2.1648918351674143e-06,98.42856424359596
22281,延江,190,2.1648918351674143e-06,98.42871713987394
22282,釋,190,2.1648918351674143e-06,98.42887003615192
22283,名地,190,2.1648918351674143e-06,98.4290229324299
22284,糸矢,190,2.1648918351674143e-06,98.42917582870788
22285,比留田,190,2.1648918351674143e-06,98.42932872498587
22286,大鎌,190,2.1648918351674143e-06,98.42948162126385
22287,帯包,190,2.1648918351674143e-06,98.42963451754183
22288,樋木,190,2.1648918351674143e-06,98.42978741381981
22289,筑地,190,2.1648918351674143e-06,98.42994031009779
22290,庵野,190,2.1648918351674143e-06,98.43009320637577
22291,袰主,190,2.1648918351674143e-06,98.43024610265375
22292,小梢,190,2.1648918351674143e-06,98.43039899893174
22293,西植,190,2.1648918351674143e-06,98.43055189520972
22294,糠森,190,2.1648918351674143e-06,98.4307047914877
22295,木鋪,190,2.1648918351674143e-06,98.43085768776568
22296,丸小,190,2.1648918351674143e-06,98.43101058404366
22297,湖口,190,2.1648918351674143e-06,98.43116348032164
22298,安賀,190,2.1648918351674143e-06,98.43131637659963
22299,阿高,190,2.1648918351674143e-06,98.4314692728776
22300,下根,190,2.1648918351674143e-06,98.43162216915559
22301,荒引,190,2.1648918351674143e-06,98.43177506543357
22302,織辺,190,2.1648918351674143e-06,98.43192796171155
22303,益倉,190,2.1648918351674143e-06,98.43208085798953
22304,泉舘,190,2.1648918351674143e-06,98.43223375426751
22305,岡浦,190,2.1648918351674143e-06,98.4323866505455
22306,薦野,190,2.1648918351674143e-06,98.43253954682348
22307,神中,190,2.1648918351674143e-06,98.43269244310147
22308,設樂,190,2.1648918351674143e-06,98.43284533937944
22309,丈達,190,2.1648918351674143e-06,98.43299823565742
22310,星住,190,2.1648918351674143e-06,98.4331511319354
22311,久我谷,190,2.1648918351674143e-06,98.43330402821339
22312,田志,190,2.1648918351674143e-06,98.43345692449137
22313,下谷内,190,2.1648918351674143e-06,98.43360982076935
22314,与羽,190,2.1648918351674143e-06,98.43376271704733
22315,具,190,2.1648918351674143e-06,98.43391561332531
22316,木之本,190,2.1648918351674143e-06,98.43406850960329
22317,氏林,190,2.1648918351674143e-06,98.43422140588127
22318,登里,190,2.1648918351674143e-06,98.43437430215926
22319,三津原,190,2.1648918351674143e-06,98.43452719843724
22320,百富,190,2.1648918351674143e-06,98.43468009471522
22321,清水頭,190,2.1648918351674143e-06,98.4348329909932
22322,福隅,190,2.1648918351674143e-06,98.43498588727118
22323,家常,190,2.1648918351674143e-06,98.43513878354916
22324,屋成,190,2.1648918351674143e-06,98.43529167982715
22325,弭間,190,2.1648918351674143e-06,98.43544457610513
22326,頭島,190,2.1648918351674143e-06,98.43559747238311
22327,分目,190,2.1648918351674143e-06,98.43575036866109
22328,近江屋,190,2.1648918351674143e-06,98.43590326493907
22329,登倉,190,2.1648918351674143e-06,98.43605616121705
22330,宇夫方,190,2.1648918351674143e-06,98.43620905749503
22331,木佐一,190,2.1648918351674143e-06,98.43636195377302
22332,鞍馬,190,2.1648918351674143e-06,98.436514850051
22333,六辻,190,2.1648918351674143e-06,98.43666774632898
22334,佐々尾,190,2.1648918351674143e-06,98.43682064260696
22335,音揃,190,2.1648918351674143e-06,98.43697353888494
22336,前重,190,2.1648918351674143e-06,98.43712643516292
22337,界,190,2.1648918351674143e-06,98.4372793314409
22338,相徳,190,2.1648918351674143e-06,98.43743222771889
22339,神渡,190,2.1648918351674143e-06,98.43758512399687
22340,水海,190,2.1648918351674143e-06,98.43773802027485
22341,只腰,190,2.1648918351674143e-06,98.43789091655283
22342,池井戸,190,2.1648918351674143e-06,98.43804381283081
22343,大河平,190,2.1648918351674143e-06,98.4381967091088
22344,浜多,190,2.1648918351674143e-06,98.43834960538678
22345,松城,190,2.1648918351674143e-06,98.43850250166476
22346,嶋末,190,2.1648918351674143e-06,98.43865539794274
22347,蘇木,190,2.1648918351674143e-06,98.43880829422072
22348,秋道,190,2.1648918351674143e-06,98.4389611904987
22349,唐見,190,2.1648918351674143e-06,98.43911408677668
22350,網永,190,2.1648918351674143e-06,98.43926698305467
22351,瀧石,190,2.1648918351674143e-06,98.43941987933265
22352,礒島,190,2.1648918351674143e-06,98.43957277561063
22353,江岡,190,2.1648918351674143e-06,98.43972567188861
22354,横上,190,2.1648918351674143e-06,98.43987856816659
22355,具嶋,190,2.1648918351674143e-06,98.44003146444457
22356,神奈川,190,2.1648918351674143e-06,98.44018436072255
22357,間塚,190,2.1648918351674143e-06,98.44033725700054
22358,正満,190,2.1648918351674143e-06,98.44049015327852
22359,三滝,190,2.1648918351674143e-06,98.4406430495565
22360,渡守,190,2.1648918351674143e-06,98.44079594583448
22361,下柿元,190,2.1648918351674143e-06,98.44094884211246
22362,太尾,190,2.1648918351674143e-06,98.44110173839044
22363,冨賀見,190,2.1648918351674143e-06,98.44125463466843
22364,中和,190,2.1648918351674143e-06,98.4414075309464
22365,野垣内,190,2.1648918351674143e-06,98.44156042722439
22366,卯川,190,2.1648918351674143e-06,98.44171332350237
22367,世一,190,2.1648918351674143e-06,98.44186621978035
22368,清水端,190,2.1648918351674143e-06,98.44201911605833
22369,暁,190,2.1648918351674143e-06,98.44217201233631
22370,島峰,190,2.1648918351674143e-06,98.4423249086143
22371,塚松,190,2.1648918351674143e-06,98.44247780489228
22372,三木原,190,2.1648918351674143e-06,98.44263070117026
22373,二間瀬,190,2.1648918351674143e-06,98.44278359744824
22374,山貝,190,2.1648918351674143e-06,98.44293649372622
22375,喜早,190,2.1648918351674143e-06,98.4430893900042
22376,松岩,190,2.1648918351674143e-06,98.44324228628219
22377,阿納,190,2.1648918351674143e-06,98.44339518256017
22378,厳,190,2.1648918351674143e-06,98.44354807883815
22379,久保塚,190,2.1648918351674143e-06,98.44370097511613
22380,江水,190,2.1648918351674143e-06,98.44385387139411
22381,三賀,190,2.1648918351674143e-06,98.4440067676721
22382,林屋,190,2.1648918351674143e-06,98.44415966395007
22383,纓坂,190,2.1648918351674143e-06,98.44431256022806
22384,猿舘,190,2.1648918351674143e-06,98.44446545650604
22385,角下,190,2.1648918351674143e-06,98.44461835278402
22386,陽山,190,2.1648918351674143e-06,98.444771249062
22387,畔原,190,2.1648918351674143e-06,98.44492414533998
22388,栄門,190,2.1648918351674143e-06,98.44507704161796
22389,柴辻,190,2.1648918351674143e-06,98.44522993789595
22390,柿畑,190,2.1648918351674143e-06,98.44538283417393
22391,鳥嶋,190,2.1648918351674143e-06,98.44553573045191
22392,大浴,190,2.1648918351674143e-06,98.44568862672989
22393,蔭浦,190,2.1648918351674143e-06,98.44584152300787
22394,衣本,190,2.1648918351674143e-06,98.44599441928585
22395,石津谷,190,2.1648918351674143e-06,98.44614731556383
22396,土手下,190,2.1648918351674143e-06,98.44630021184182
22397,福治,190,2.1648918351674143e-06,98.4464531081198
22398,楳澤,190,2.1648918351674143e-06,98.44660600439778
22399,戸澗,190,2.1648918351674143e-06,98.44675890067576
22400,築出,190,2.1648918351674143e-06,98.44691179695374
22401,登日,190,2.1648918351674143e-06,98.44706469323172
22402,波留,190,2.1648918351674143e-06,98.4472175895097
22403,井手内,190,2.1648918351674143e-06,98.44737048578769
22404,大雲,190,2.1648918351674143e-06,98.44752338206567
22405,為石,190,2.1648918351674143e-06,98.44767627834365
22406,昔農,190,2.1648918351674143e-06,98.44782917462163
22407,老後,190,2.1648918351674143e-06,98.44798207089961
22408,附柳,190,2.1648918351674143e-06,98.4481349671776
22409,土岐田,190,2.1648918351674143e-06,98.44828786345558
22410,土器,190,2.1648918351674143e-06,98.44844075973356
22411,大杖,190,2.1648918351674143e-06,98.44859365601154
22412,甲能,190,2.1648918351674143e-06,98.44874655228952
22413,桃澤,190,2.1648918351674143e-06,98.4488994485675
22414,京泉,190,2.1648918351674143e-06,98.44905234484548
22415,沢館,190,2.1648918351674143e-06,98.44920524112347
22416,汲川,190,2.1648918351674143e-06,98.44935813740145
22417,大開,190,2.1648918351674143e-06,98.44951103367943
22418,藤信,190,2.1648918351674143e-06,98.44966392995741
22419,岡木,190,2.1648918351674143e-06,98.44981682623539
22420,板寺,190,2.1648918351674143e-06,98.44996972251337
22421,志関,190,2.1648918351674143e-06,98.45012261879135
22422,当野,190,2.1648918351674143e-06,98.45027551506934
22423,朝久野,190,2.1648918351674143e-06,98.45042841134732
22424,波崎,190,2.1648918351674143e-06,98.4505813076253
22425,甲斐崎,190,2.1648918351674143e-06,98.45073420390328
22426,梅坪,190,2.1648918351674143e-06,98.45088710018126
22427,大川井,190,2.1648918351674143e-06,98.45103999645924
22428,楮山,190,2.1648918351674143e-06,98.45119289273723
22429,豊森,190,2.1648918351674143e-06,98.4513457890152
22430,下津佐,190,2.1648918351674143e-06,98.45149868529319
22431,財賀,190,2.1648918351674143e-06,98.45165158157117
22432,天ケ谷,190,2.1648918351674143e-06,98.45180447784915
22433,琢磨,190,2.1648918351674143e-06,98.45195737412713
22434,蔭木,190,2.1648918351674143e-06,98.45211027040511
